date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:31:41	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:31:41%20GMT	http://teqd.zkey.cc/_nuxt/0b01296.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/0b01296.js	(from https://teqd.zkey.cc/)
00:31:41	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:31:41%20GMT	http://teqd.zkey.cc/_nuxt/5dcd975.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/5dcd975.js	(from https://teqd.zkey.cc/)
00:31:43	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:31:43%20GMT	http://teqd.zkey.cc/_nuxt/8852883.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/8852883.js	(from https://teqd.zkey.cc/)
00:31:43	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:31:43%20GMT	http://teqd.zkey.cc/_nuxt/d6a6314.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/d6a6314.js	(from https://teqd.zkey.cc/)
00:31:45	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:31:45%20GMT	http://teqd.zkey.cc/_nuxt/6bac528.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/6bac528.js	(from https://teqd.zkey.cc/)
00:31:46	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:31:46%20GMT	http://teqd.zkey.cc/_nuxt/0a1c18c.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/0a1c18c.js	(from https://teqd.zkey.cc/)
00:31:48	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:31:48%20GMT	http://teqd.zkey.cc/_nuxt/b921d0e.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/b921d0e.js	(from https://teqd.zkey.cc/)
00:31:48	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:31:48%20GMT	http://teqd.zkey.cc/_nuxt/4ad42db.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/4ad42db.js	(from https://teqd.zkey.cc/)
00:31:49	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:31:49%20GMT	http://teqd.zkey.cc/_nuxt/a25f59d.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/a25f59d.js	(from https://teqd.zkey.cc/)
00:31:50	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:31:50%20GMT	http://teqd.zkey.cc/_nuxt/812ebf0.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/812ebf0.js	(from https://teqd.zkey.cc/)
00:31:51	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:31:51%20GMT	http://teqd.zkey.cc/_nuxt/8fe10d6.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/8fe10d6.js	(from https://teqd.zkey.cc/)
00:31:52	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:31:52%20GMT	http://teqd.zkey.cc/_nuxt/da2b46f.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/da2b46f.js	(from https://teqd.zkey.cc/)
00:31:53	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:31:53%20GMT	http://teqd.zkey.cc/_nuxt/49cc41b.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/49cc41b.js	(from https://teqd.zkey.cc/)
00:31:54	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:31:54%20GMT	http://teqd.zkey.cc/_nuxt/9952fd3.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/9952fd3.js	(from https://teqd.zkey.cc/)
00:31:55	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:31:55%20GMT	http://teqd.zkey.cc/_nuxt/cab8c61.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/cab8c61.js	(from https://teqd.zkey.cc/)
00:31:56	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:31:56%20GMT	http://teqd.zkey.cc/_nuxt/b240493.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/b240493.js	(from https://teqd.zkey.cc/)
00:31:57	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:31:57%20GMT	http://teqd.zkey.cc/_nuxt/995b742.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/995b742.js	(from https://teqd.zkey.cc/)
00:31:58	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:31:58%20GMT	http://teqd.zkey.cc/_nuxt/bd10e14.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/bd10e14.js	(from https://teqd.zkey.cc/)
00:31:59	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:31:59%20GMT	http://teqd.zkey.cc/_nuxt/bf702a9.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/bf702a9.js	(from https://teqd.zkey.cc/)
00:32:00	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:00%20GMT	http://teqd.zkey.cc/_nuxt/f8a15f9.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/f8a15f9.js	(from https://teqd.zkey.cc/)
00:32:01	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:01%20GMT	http://teqd.zkey.cc/_nuxt/05c8f2d.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/05c8f2d.js	(from https://teqd.zkey.cc/)
00:32:02	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:02%20GMT	http://teqd.zkey.cc/_nuxt/a6fdc00.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/a6fdc00.js	(from https://teqd.zkey.cc/)
00:32:04	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:04%20GMT	http://teqd.zkey.cc/_nuxt/ce82614.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/ce82614.js	(from https://teqd.zkey.cc/)
00:32:05	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:04%20GMT	http://teqd.zkey.cc/_nuxt/3037a7a.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/3037a7a.js	(from https://teqd.zkey.cc/)
00:32:05	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:05%20GMT	http://teqd.zkey.cc/_nuxt/2e70051.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/2e70051.js	(from https://teqd.zkey.cc/)
00:32:06	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:06%20GMT	http://teqd.zkey.cc/_nuxt/b6d20c3.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/b6d20c3.js	(from https://teqd.zkey.cc/)
00:32:07	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:07%20GMT	http://teqd.zkey.cc/_nuxt/83923af.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/83923af.js	(from https://teqd.zkey.cc/)
00:32:08	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:08%20GMT	http://teqd.zkey.cc/_nuxt/e08e47c.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/e08e47c.js	(from https://teqd.zkey.cc/)
00:32:09	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:09%20GMT	http://teqd.zkey.cc/_nuxt/78d8704.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/78d8704.js	(from https://teqd.zkey.cc/)
00:32:10	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:10%20GMT	http://teqd.zkey.cc/_nuxt/cf876ec.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/cf876ec.js	(from https://teqd.zkey.cc/)
00:32:11	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:11%20GMT	http://teqd.zkey.cc/_nuxt/d822b20.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/d822b20.js	(from https://teqd.zkey.cc/)
00:32:12	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:12%20GMT	http://teqd.zkey.cc/_nuxt/1f7939e.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/1f7939e.js	(from https://teqd.zkey.cc/)
00:32:13	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:13%20GMT	http://teqd.zkey.cc/_nuxt/d9095d3.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/d9095d3.js	(from https://teqd.zkey.cc/)
00:32:14	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:14%20GMT	http://teqd.zkey.cc/_nuxt/1103d12.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/1103d12.js	(from https://teqd.zkey.cc/)
00:32:15	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:15%20GMT	http://teqd.zkey.cc/_nuxt/3d9c60d.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/3d9c60d.js	(from https://teqd.zkey.cc/)
00:32:16	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:16%20GMT	http://teqd.zkey.cc/_nuxt/878fe70.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/878fe70.js	(from https://teqd.zkey.cc/)
00:32:17	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:17%20GMT	http://teqd.zkey.cc/_nuxt/e50b569.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/e50b569.js	(from https://teqd.zkey.cc/)
00:32:18	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:18%20GMT	http://teqd.zkey.cc/_nuxt/3798262.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/3798262.js	(from https://teqd.zkey.cc/)
00:32:19	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:19%20GMT	http://teqd.zkey.cc/_nuxt/a4b73b3.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/a4b73b3.js	(from https://teqd.zkey.cc/)
00:32:20	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:20%20GMT	http://teqd.zkey.cc/_nuxt/5979800.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/5979800.js	(from https://teqd.zkey.cc/)
00:32:21	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:21%20GMT	http://teqd.zkey.cc/_nuxt/414c907.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/414c907.js	(from https://teqd.zkey.cc/)
00:32:22	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:22%20GMT	http://teqd.zkey.cc/_nuxt/28ad138.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/28ad138.js	(from https://teqd.zkey.cc/)
00:32:23	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:23%20GMT	http://teqd.zkey.cc/_nuxt/b09f9aa.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/b09f9aa.js	(from https://teqd.zkey.cc/)
00:32:24	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:24%20GMT	http://teqd.zkey.cc/_nuxt/23ee919.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/23ee919.js	(from https://teqd.zkey.cc/)
00:32:25	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:25%20GMT	http://teqd.zkey.cc/_nuxt/9580b90.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/9580b90.js	(from https://teqd.zkey.cc/)
00:32:26	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:26%20GMT	http://teqd.zkey.cc/_nuxt/3eaaddc.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/3eaaddc.js	(from https://teqd.zkey.cc/)
00:32:29	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:28%20GMT	http://teqd.zkey.cc/_nuxt/66ba233.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/66ba233.js	(from https://teqd.zkey.cc/)
00:32:30	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:29%20GMT	http://teqd.zkey.cc/_nuxt/8075b9c.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/8075b9c.js	(from https://teqd.zkey.cc/)
00:32:31	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:31%20GMT	http://teqd.zkey.cc/_nuxt/beb5c18.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/beb5c18.js	(from https://teqd.zkey.cc/)
00:32:32	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:32%20GMT	http://teqd.zkey.cc/_nuxt/5b894f1.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/5b894f1.js	(from https://teqd.zkey.cc/)
00:32:32	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:32%20GMT	http://teqd.zkey.cc/_nuxt/8c4a281.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/8c4a281.js	(from https://teqd.zkey.cc/)
00:32:33	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:33%20GMT	http://teqd.zkey.cc/_nuxt/a54efa7.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/a54efa7.js	(from https://teqd.zkey.cc/)
00:32:34	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:34%20GMT	http://teqd.zkey.cc/_nuxt/036038c.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/036038c.js	(from https://teqd.zkey.cc/)
00:32:35	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:35%20GMT	http://teqd.zkey.cc/_nuxt/0de3ce2.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/0de3ce2.js	(from https://teqd.zkey.cc/)
00:32:36	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:36%20GMT	http://teqd.zkey.cc/_nuxt/99cfd5a.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/99cfd5a.js	(from https://teqd.zkey.cc/)
00:32:37	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:37%20GMT	http://teqd.zkey.cc/_nuxt/939bb91.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/939bb91.js	(from https://teqd.zkey.cc/)
00:32:39	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:38%20GMT	http://teqd.zkey.cc/_nuxt/669e3df.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/669e3df.js	(from https://teqd.zkey.cc/)
00:32:39	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:39%20GMT	http://teqd.zkey.cc/_nuxt/e71911c.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/e71911c.js	(from https://teqd.zkey.cc/)
00:32:40	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:40%20GMT	http://teqd.zkey.cc/_nuxt/021e1c1.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/021e1c1.js	(from https://teqd.zkey.cc/)
00:32:41	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:41%20GMT	http://teqd.zkey.cc/_nuxt/650b836.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/650b836.js	(from https://teqd.zkey.cc/)
00:32:42	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:42%20GMT	http://teqd.zkey.cc/_nuxt/6b8594d.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/6b8594d.js	(from https://teqd.zkey.cc/)
00:32:43	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:43%20GMT	http://teqd.zkey.cc/_nuxt/a9540b5.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/a9540b5.js	(from https://teqd.zkey.cc/)
00:32:44	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:44%20GMT	http://teqd.zkey.cc/_nuxt/c244a07.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/c244a07.js	(from https://teqd.zkey.cc/)
00:32:45	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:45%20GMT	http://teqd.zkey.cc/_nuxt/13a29b0.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/13a29b0.js	(from https://teqd.zkey.cc/)
00:32:46	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:46%20GMT	http://teqd.zkey.cc/_nuxt/fonts/element-icons.313f7da.woff	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/fonts/element-icons.313f7da.woff	(from https://teqd.zkey.cc/)
00:32:47	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:47%20GMT	http://teqd.zkey.cc/_nuxt/fonts/element-icons.4520188.ttf	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/fonts/element-icons.4520188.ttf	(from https://teqd.zkey.cc/)
00:32:48	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:48%20GMT	http://teqd.zkey.cc/_nuxt/fonts/iconfont.bba91aa.eot	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/fonts/iconfont.bba91aa.eot	(from https://teqd.zkey.cc/)
00:32:49	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:49%20GMT	http://teqd.zkey.cc/_nuxt/fonts/iconfont.bba91aa.eot	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/fonts/iconfont.bba91aa.eot	(from https://teqd.zkey.cc/)
00:32:50	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:50%20GMT	http://teqd.zkey.cc/_nuxt/fonts/iconfont.29f480e.woff2	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/fonts/iconfont.29f480e.woff2	(from https://teqd.zkey.cc/)
00:32:51	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:51%20GMT	http://teqd.zkey.cc/_nuxt/fonts/iconfont.e794a21.woff	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/fonts/iconfont.e794a21.woff	(from https://teqd.zkey.cc/)
00:32:52	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2016:32:52%20GMT	http://teqd.zkey.cc/_nuxt/fonts/iconfont.9b990ce.ttf	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/teqd.zkey.cc/_nuxt/fonts/iconfont.9b990ce.ttf	(from https://teqd.zkey.cc/)
